"STATION","YEAR","MONTH","TIME","ELEMENT","BIN","COUNT","AVG"
"11406",2025,9,"09:40","F","1-<2",6,1.367
"11406",2025,9,"09:40","F","2-<3",9,2.467
"11406",2025,9,"09:40","F","3-<4",8,3.312
"11406",2025,9,"09:40","F","4-<5",5,4.16
"11406",2025,9,"09:40","F","5-<6",2,5.3
"11406",2025,9,"09:40","SSV10M","0-99",13,5
"11406",2025,9,"09:40","SSV10M","100-199",1,136
"11406",2025,9,"09:40","SSV10M","200-299",3,256.667
"11406",2025,9,"09:40","SSV10M","400-499",2,429
"11406",2025,9,"09:40","SSV10M","500-599",11,594
"11406",2025,9,"09:50","F","0-<1",1,0.9
"11406",2025,9,"09:50","F","1-<2",6,1.4
"11406",2025,9,"09:50","F","2-<3",6,2.517
"11406",2025,9,"09:50","F","3-<4",12,3.392
"11406",2025,9,"09:50","F","4-<5",4,4.45
"11406",2025,9,"09:50","F","6-<7",1,6.3
"11406",2025,9,"09:50","SSV10M","0-99",16,6.375
"11406",2025,9,"09:50","SSV10M","300-399",1,344
"11406",2025,9,"09:50","SSV10M","500-599",12,593.833
"11406",2025,9,"09:50","SSV10M","600+",1,600
"11406",2025,9,"10:00","F","1-<2",7,1.586
"11406",2025,9,"10:00","F","2-<3",8,2.525
"11406",2025,9,"10:00","F","3-<4",9,3.3
"11406",2025,9,"10:00","F","4-<5",5,4.42
"11406",2025,9,"10:00","F","6-<7",1,6.7
"11406",2025,9,"10:00","SSV10M","0-99",14,6.857
"11406",2025,9,"10:00","SSV10M","100-199",1,111
"11406",2025,9,"10:00","SSV10M","300-399",3,365
"11406",2025,9,"10:00","SSV10M","500-599",11,593.182
"11406",2025,9,"10:00","SSV10M","600+",1,600
"11406",2025,9,"10:10","F","1-<2",5,1.3
"11406",2025,9,"10:10","F","2-<3",9,2.544
"11406",2025,9,"10:10","F","3-<4",9,3.456
"11406",2025,9,"10:10","F","4-<5",4,4.25
"11406",2025,9,"10:10","F","5-<6",3,5.3
"11406",2025,9,"10:10","SSV10M","0-99",11,4.364
"11406",2025,9,"10:10","SSV10M","100-199",5,147
"11406",2025,9,"10:10","SSV10M","200-299",1,292
"11406",2025,9,"10:10","SSV10M","400-499",1,492
"11406",2025,9,"10:10","SSV10M","500-599",11,597.182
"11406",2025,9,"10:10","SSV10M","600+",1,600
"11406",2025,9,"10:20","F","0-<1",1,0.9
"11406",2025,9,"10:20","F","1-<2",3,1.633
"11406",2025,9,"10:20","F","2-<3",10,2.51
"11406",2025,9,"10:20","F","3-<4",10,3.41
"11406",2025,9,"10:20","F","4-<5",3,4.067
"11406",2025,9,"10:20","F","5-<6",3,5.1
"11406",2025,9,"10:20","SSV10M","0-99",12,11.417
"11406",2025,9,"10:20","SSV10M","200-299",3,259.667
"11406",2025,9,"10:20","SSV10M","300-399",1,399
"11406",2025,9,"10:20","SSV10M","400-499",1,454
"11406",2025,9,"10:20","SSV10M","500-599",13,591.692
"11406",2025,9,"10:30","F","1-<2",7,1.571
"11406",2025,9,"10:30","F","2-<3",9,2.744
"11406",2025,9,"10:30","F","3-<4",9,3.378
"11406",2025,9,"10:30","F","4-<5",4,4.275
"11406",2025,9,"10:30","F","5-<6",1,5.8
"11406",2025,9,"10:30","SSV10M","0-99",12,7.25
"11406",2025,9,"10:30","SSV10M","100-199",1,150
"11406",2025,9,"10:30","SSV10M","300-399",1,361
"11406",2025,9,"10:30","SSV10M","400-499",1,496
"11406",2025,9,"10:30","SSV10M","500-599",15,588.333
"11406",2025,9,"10:40","F","1-<2",4,1.35
"11406",2025,9,"10:40","F","2-<3",8,2.413
"11406",2025,9,"10:40","F","3-<4",10,3.41
"11406",2025,9,"10:40","F","4-<5",7,4.614
"11406",2025,9,"10:40","F","6-<7",1,6.2
"11406",2025,9,"10:40","SSV10M","0-99",9,4.333
"11406",2025,9,"10:40","SSV10M","100-199",3,165
"11406",2025,9,"10:40","SSV10M","200-299",2,295.5
"11406",2025,9,"10:40","SSV10M","300-399",1,313
"11406",2025,9,"10:40","SSV10M","400-499",2,471
"11406",2025,9,"10:40","SSV10M","500-599",13,592.692
"11406",2025,9,"10:50","F","1-<2",6,1.5
"11406",2025,9,"10:50","F","2-<3",7,2.471
"11406",2025,9,"10:50","F","3-<4",10,3.49
"11406",2025,9,"10:50","F","4-<5",6,4.267
"11406",2025,9,"10:50","F","5-<6",1,5.7
"11406",2025,9,"10:50","SSV10M","0-99",10,9.7
"11406",2025,9,"10:50","SSV10M","100-199",2,156
"11406",2025,9,"10:50","SSV10M","300-399",1,313
"11406",2025,9,"10:50","SSV10M","400-499",2,415.5
"11406",2025,9,"10:50","SSV10M","500-599",14,581.643
"11406",2025,9,"10:50","SSV10M","600+",1,600
"11406",2025,9,"11:00","F","1-<2",4,1.65
"11406",2025,9,"11:00","F","2-<3",10,2.5
"11406",2025,9,"11:00","F","3-<4",8,3.475
"11406",2025,9,"11:00","F","4-<5",5,4.28
"11406",2025,9,"11:00","F","5-<6",3,5.067
"11406",2025,9,"11:00","SSV10M","0-99",10,3.2
"11406",2025,9,"11:00","SSV10M","100-199",1,175
"11406",2025,9,"11:00","SSV10M","200-299",3,272.667
"11406",2025,9,"11:00","SSV10M","300-399",1,366
"11406",2025,9,"11:00","SSV10M","400-499",1,453
"11406",2025,9,"11:00","SSV10M","500-599",13,588.154
"11406",2025,9,"11:00","SSV10M","600+",1,600
"11406",2025,9,"11:10","F","1-<2",5,1.42
"11406",2025,9,"11:10","F","2-<3",9,2.556
"11406",2025,9,"11:10","F","3-<4",9,3.333
"11406",2025,9,"11:10","F","4-<5",4,4.375
"11406",2025,9,"11:10","F","5-<6",3,5.233
"11406",2025,9,"11:10","SSV10M","0-99",12,10.167
"11406",2025,9,"11:10","SSV10M","200-299",1,268
"11406",2025,9,"11:10","SSV10M","300-399",2,352.5
"11406",2025,9,"11:10","SSV10M","400-499",2,437
"11406",2025,9,"11:10","SSV10M","500-599",13,592.308
"11406",2025,9,"11:20","F","0-<1",1,0.9
"11406",2025,9,"11:20","F","1-<2",2,1.65
"11406",2025,9,"11:20","F","2-<3",13,2.438
"11406",2025,9,"11:20","F","3-<4",6,3.383
"11406",2025,9,"11:20","F","4-<5",7,4.443
"11406",2025,9,"11:20","F","5-<6",1,5.2
"11406",2025,9,"11:20","SSV10M","0-99",9,4.222
"11406",2025,9,"11:20","SSV10M","100-199",1,161
"11406",2025,9,"11:20","SSV10M","200-299",4,236
"11406",2025,9,"11:20","SSV10M","500-599",16,582.562
"11406",2025,9,"11:30","F","1-<2",4,1.325
"11406",2025,9,"11:30","F","2-<3",11,2.691
"11406",2025,9,"11:30","F","3-<4",7,3.329
"11406",2025,9,"11:30","F","4-<5",6,4.283
"11406",2025,9,"11:30","F","5-<6",1,5.4
"11406",2025,9,"11:30","F","6-<7",1,6.4
"11406",2025,9,"11:30","SSV10M","0-99",14,12
"11406",2025,9,"11:30","SSV10M","100-199",1,167
"11406",2025,9,"11:30","SSV10M","300-399",4,327.25
"11406",2025,9,"11:30","SSV10M","400-499",1,430
"11406",2025,9,"11:30","SSV10M","500-599",10,597.4
"11406",2025,9,"11:40","F","1-<2",5,1.46
"11406",2025,9,"11:40","F","2-<3",7,2.429
"11406",2025,9,"11:40","F","3-<4",11,3.5
"11406",2025,9,"11:40","F","4-<5",6,4.367
"11406",2025,9,"11:40","F","6-<7",1,6.4
"11406",2025,9,"11:40","SSV10M","0-99",12,7.917
"11406",2025,9,"11:40","SSV10M","100-199",1,121
"11406",2025,9,"11:40","SSV10M","200-299",2,221.5
"11406",2025,9,"11:40","SSV10M","300-399",2,312
"11406",2025,9,"11:40","SSV10M","400-499",2,481
"11406",2025,9,"11:40","SSV10M","500-599",11,582.182
"11406",2025,9,"11:50","F","0-<1",1,0.8
"11406",2025,9,"11:50","F","1-<2",5,1.74
"11406",2025,9,"11:50","F","2-<3",5,2.7
"11406",2025,9,"11:50","F","3-<4",13,3.415
"11406",2025,9,"11:50","F","4-<5",4,4.175
"11406",2025,9,"11:50","F","5-<6",1,5.9
"11406",2025,9,"11:50","F","6-<7",1,6.8
"11406",2025,9,"11:50","SSV10M","0-99",12,6.167
"11406",2025,9,"11:50","SSV10M","100-199",1,196
"11406",2025,9,"11:50","SSV10M","200-299",3,262
"11406",2025,9,"11:50","SSV10M","300-399",2,329.5
"11406",2025,9,"11:50","SSV10M","500-599",12,587.333
"11406",2025,9,"12:00","F","0-<1",1,0.9
"11406",2025,9,"12:00","F","1-<2",5,1.48
"11406",2025,9,"12:00","F","2-<3",8,2.5
"11406",2025,9,"12:00","F","3-<4",10,3.53
"11406",2025,9,"12:00","F","4-<5",3,4.667
"11406",2025,9,"12:00","F","5-<6",1,5.1
"11406",2025,9,"12:00","F","6-<7",1,6.6
"11406",2025,9,"12:00","F","7-<8",1,7.9
"11406",2025,9,"12:00","SSV10M","0-99",15,15.333
"11406",2025,9,"12:00","SSV10M","100-199",1,113
"11406",2025,9,"12:00","SSV10M","400-499",4,462.75
"11406",2025,9,"12:00","SSV10M","500-599",10,583.4
"11406",2025,9,"12:10","F","1-<2",5,1.58
"11406",2025,9,"12:10","F","2-<3",8,2.638
"11406",2025,9,"12:10","F","3-<4",11,3.3
"11406",2025,9,"12:10","F","4-<5",3,4.567
"11406",2025,9,"12:10","F","5-<6",2,5.55
"11406",2025,9,"12:10","F","6-<7",1,6.7
"11406",2025,9,"12:10","SSV10M","0-99",12,0
"11406",2025,9,"12:10","SSV10M","100-199",2,144
"11406",2025,9,"12:10","SSV10M","300-399",2,349
"11406",2025,9,"12:10","SSV10M","500-599",14,593.357
"11406",2025,9,"12:20","F","1-<2",3,1.567
"11406",2025,9,"12:20","F","2-<3",11,2.4
"11406",2025,9,"12:20","F","3-<4",9,3.544
"11406",2025,9,"12:20","F","4-<5",4,4.3
"11406",2025,9,"12:20","F","5-<6",1,5.1
"11406",2025,9,"12:20","F","7-<8",2,7.05
"11406",2025,9,"12:20","SSV10M","0-99",13,2.615
"11406",2025,9,"12:20","SSV10M","100-199",1,153
"11406",2025,9,"12:20","SSV10M","200-299",1,236
"11406",2025,9,"12:20","SSV10M","500-599",14,588.643
"11406",2025,9,"12:20","SSV10M","600+",1,600
"11406",2025,9,"12:30","F","1-<2",3,1.633
"11406",2025,9,"12:30","F","2-<3",10,2.55
"11406",2025,9,"12:30","F","3-<4",10,3.42
"11406",2025,9,"12:30","F","4-<5",4,4.175
"11406",2025,9,"12:30","F","5-<6",2,5.75
"11406",2025,9,"12:30","F","6-<7",1,6
"11406",2025,9,"12:30","SSV10M","0-99",11,0
"11406",2025,9,"12:30","SSV10M","100-199",3,148.667
"11406",2025,9,"12:30","SSV10M","300-399",1,300
"11406",2025,9,"12:30","SSV10M","400-499",3,480.667
"11406",2025,9,"12:30","SSV10M","500-599",12,591.917
"11406",2025,9,"12:40","F","1-<2",4,1.75
"11406",2025,9,"12:40","F","2-<3",12,2.45
"11406",2025,9,"12:40","F","3-<4",8,3.4
"11406",2025,9,"12:40","F","4-<5",3,4.4
"11406",2025,9,"12:40","F","5-<6",1,5.1
"11406",2025,9,"12:40","F","6-<7",2,6.35
"11406",2025,9,"12:40","SSV10M","0-99",15,8.733
"11406",2025,9,"12:40","SSV10M","400-499",3,464.333
"11406",2025,9,"12:40","SSV10M","500-599",10,576.5
"11406",2025,9,"12:40","SSV10M","600+",2,600
"11406",2025,9,"12:50","F","1-<2",5,1.54
"11406",2025,9,"12:50","F","2-<3",9,2.456
"11406",2025,9,"12:50","F","3-<4",10,3.53
"11406",2025,9,"12:50","F","4-<5",4,4.275
"11406",2025,9,"12:50","F","6-<7",2,6.45
"11406",2025,9,"12:50","SSV10M","0-99",13,6.231
"11406",2025,9,"12:50","SSV10M","100-199",2,129.5
"11406",2025,9,"12:50","SSV10M","200-299",2,259
"11406",2025,9,"12:50","SSV10M","300-399",1,364
"11406",2025,9,"12:50","SSV10M","400-499",1,477
"11406",2025,9,"12:50","SSV10M","500-599",11,582.273
"11406",2025,9,"13:00","F","1-<2",5,1.58
"11406",2025,9,"13:00","F","2-<3",7,2.686
"11406",2025,9,"13:00","F","3-<4",11,3.391
"11406",2025,9,"13:00","F","4-<5",4,4.275
"11406",2025,9,"13:00","F","5-<6",2,5.5
"11406",2025,9,"13:00","F","6-<7",1,6.9
"11406",2025,9,"13:00","SSV10M","0-99",11,0
"11406",2025,9,"13:00","SSV10M","100-199",2,139
"11406",2025,9,"13:00","SSV10M","200-299",2,261
"11406",2025,9,"13:00","SSV10M","300-399",5,334.4
"11406",2025,9,"13:00","SSV10M","500-599",10,582.3
"11406",2025,9,"13:10","F","1-<2",5,1.52
"11406",2025,9,"13:10","F","2-<3",7,2.443
"11406",2025,9,"13:10","F","3-<4",9,3.233
"11406",2025,9,"13:10","F","4-<5",7,4.286
"11406",2025,9,"13:10","F","5-<6",1,5.2
"11406",2025,9,"13:10","F","6-<7",1,6.2
"11406",2025,9,"13:10","SSV10M","0-99",16,11.438
"11406",2025,9,"13:10","SSV10M","100-199",1,146
"11406",2025,9,"13:10","SSV10M","200-299",3,225.333
"11406",2025,9,"13:10","SSV10M","500-599",10,587.4
"11406",2025,9,"13:20","F","0-<1",1,0.8
"11406",2025,9,"13:20","F","1-<2",4,1.45
"11406",2025,9,"13:20","F","2-<3",9,2.489
"11406",2025,9,"13:20","F","3-<4",12,3.467
"11406",2025,9,"13:20","F","4-<5",3,4.333
"11406",2025,9,"13:20","F","6-<7",1,6.8
"11406",2025,9,"13:20","SSV10M","0-99",14,3.571
"11406",2025,9,"13:20","SSV10M","100-199",1,115
"11406",2025,9,"13:20","SSV10M","200-299",1,297
"11406",2025,9,"13:20","SSV10M","300-399",2,353.5
"11406",2025,9,"13:20","SSV10M","500-599",12,590.75
"11406",2025,9,"13:30","F","0-<1",1,0.8
"11406",2025,9,"13:30","F","1-<2",5,1.6
"11406",2025,9,"13:30","F","2-<3",8,2.362
"11406",2025,9,"13:30","F","3-<4",10,3.28
"11406",2025,9,"13:30","F","4-<5",4,4.275
"11406",2025,9,"13:30","F","5-<6",1,5.3
"11406",2025,9,"13:30","F","6-<7",1,6.7
"11406",2025,9,"13:30","SSV10M","0-99",15,13
"11406",2025,9,"13:30","SSV10M","100-199",1,125
"11406",2025,9,"13:30","SSV10M","300-399",2,324.5
"11406",2025,9,"13:30","SSV10M","400-499",3,453
"11406",2025,9,"13:30","SSV10M","500-599",9,594.333
"11406",2025,9,"13:40","F","0-<1",1,0.7
"11406",2025,9,"13:40","F","1-<2",4,1.625
"11406",2025,9,"13:40","F","2-<3",9,2.367
"11406",2025,9,"13:40","F","3-<4",8,3.45
"11406",2025,9,"13:40","F","4-<5",5,4.12
"11406",2025,9,"13:40","F","5-<6",1,5.4
"11406",2025,9,"13:40","F","6-<7",2,6.4
"11406",2025,9,"13:40","SSV10M","0-99",13,4.077
"11406",2025,9,"13:40","SSV10M","100-199",2,133.5
"11406",2025,9,"13:40","SSV10M","200-299",1,220
"11406",2025,9,"13:40","SSV10M","300-399",2,371
"11406",2025,9,"13:40","SSV10M","400-499",1,416
"11406",2025,9,"13:40","SSV10M","500-599",10,591.7
"11406",2025,9,"13:40","SSV10M","600+",1,600
"11406",2025,9,"13:50","F","0-<1",1,0.5
"11406",2025,9,"13:50","F","1-<2",5,1.68
"11406",2025,9,"13:50","F","2-<3",9,2.533
"11406",2025,9,"13:50","F","3-<4",9,3.422
"11406",2025,9,"13:50","F","4-<5",4,4.35
"11406",2025,9,"13:50","F","5-<6",1,5.9
"11406",2025,9,"13:50","F","7-<8",1,7.7
"11406",2025,9,"13:50","SSV10M","0-99",14,4.286
"11406",2025,9,"13:50","SSV10M","100-199",2,150
"11406",2025,9,"13:50","SSV10M","200-299",1,298
"11406",2025,9,"13:50","SSV10M","300-399",1,398
"11406",2025,9,"13:50","SSV10M","400-499",1,439
"11406",2025,9,"13:50","SSV10M","500-599",11,581.636
"11406",2025,9,"14:00","F","0-<1",1,0.4
"11406",2025,9,"14:00","F","1-<2",6,1.7
"11406",2025,9,"14:00","F","2-<3",7,2.486
"11406",2025,9,"14:00","F","3-<4",9,3.444
"11406",2025,9,"14:00","F","4-<5",5,4.4
"11406",2025,9,"14:00","F","5-<6",2,5.6
"11406",2025,9,"14:00","SSV10M","0-99",14,0.429
"11406",2025,9,"14:00","SSV10M","100-199",1,146
"11406",2025,9,"14:00","SSV10M","300-399",1,309
"11406",2025,9,"14:00","SSV10M","400-499",3,433
"11406",2025,9,"14:00","SSV10M","500-599",11,590.818
"11406",2025,9,"14:10","F","0-<1",2,0.7
"11406",2025,9,"14:10","F","1-<2",5,1.42
"11406",2025,9,"14:10","F","2-<3",8,2.45
"11406",2025,9,"14:10","F","3-<4",10,3.52
"11406",2025,9,"14:10","F","4-<5",3,4.467
"11406",2025,9,"14:10","F","6-<7",2,6.1
"11406",2025,9,"14:10","SSV10M","0-99",14,6.643
"11406",2025,9,"14:10","SSV10M","100-199",2,159
"11406",2025,9,"14:10","SSV10M","200-299",1,268
"11406",2025,9,"14:10","SSV10M","400-499",1,458
"11406",2025,9,"14:10","SSV10M","500-599",11,591.909
"11406",2025,9,"14:10","SSV10M","600+",1,600
"11406",2025,9,"14:20","F","0-<1",1,0.7
"11406",2025,9,"14:20","F","1-<2",7,1.486
"11406",2025,9,"14:20","F","2-<3",5,2.4
"11406",2025,9,"14:20","F","3-<4",7,3.357
"11406",2025,9,"14:20","F","4-<5",7,4.214
"11406",2025,9,"14:20","F","5-<6",3,5.333
"11406",2025,9,"14:20","SSV10M","0-99",13,0
"11406",2025,9,"14:20","SSV10M","100-199",3,125.667
"11406",2025,9,"14:20","SSV10M","200-299",1,225
"11406",2025,9,"14:20","SSV10M","300-399",1,357
"11406",2025,9,"14:20","SSV10M","500-599",12,582.833
"11406",2025,9,"14:30","F","0-<1",1,0.4
"11406",2025,9,"14:30","F","1-<2",6,1.65
"11406",2025,9,"14:30","F","2-<3",9,2.6
"11406",2025,9,"14:30","F","3-<4",9,3.322
"11406",2025,9,"14:30","F","4-<5",3,4.467
"11406",2025,9,"14:30","F","5-<6",1,5.8
"11406",2025,9,"14:30","F","6-<7",1,6.2
"11406",2025,9,"14:30","SSV10M","0-99",15,2.267
"11406",2025,9,"14:30","SSV10M","100-199",2,173
"11406",2025,9,"14:30","SSV10M","200-299",3,217.667
"11406",2025,9,"14:30","SSV10M","400-499",1,453
"11406",2025,9,"14:30","SSV10M","500-599",9,590
"11406",2025,9,"14:40","F","0-<1",1,0.4
"11406",2025,9,"14:40","F","1-<2",6,1.517
"11406",2025,9,"14:40","F","2-<3",10,2.45
"11406",2025,9,"14:40","F","3-<4",7,3.486
"11406",2025,9,"14:40","F","4-<5",2,4.1
"11406",2025,9,"14:40","F","5-<6",3,5.4
"11406",2025,9,"14:40","F","6-<7",1,6.1
"11406",2025,9,"14:40","SSV10M","0-99",15,1.533
"11406",2025,9,"14:40","SSV10M","100-199",1,130
"11406",2025,9,"14:40","SSV10M","200-299",1,220
"11406",2025,9,"14:40","SSV10M","500-599",11,590.818
"11406",2025,9,"14:40","SSV10M","600+",2,600
"11406",2025,9,"14:50","F","0-<1",1,0.7
"11406",2025,9,"14:50","F","1-<2",6,1.6
"11406",2025,9,"14:50","F","2-<3",10,2.33
"11406",2025,9,"14:50","F","3-<4",8,3.438
"11406",2025,9,"14:50","F","4-<5",2,4.3
"11406",2025,9,"14:50","F","5-<6",2,5.45
"11406",2025,9,"14:50","F","6-<7",1,6.1
"11406",2025,9,"14:50","SSV10M","0-99",13,3.308
"11406",2025,9,"14:50","SSV10M","100-199",2,163.5
"11406",2025,9,"14:50","SSV10M","400-499",3,445.667
"11406",2025,9,"14:50","SSV10M","500-599",12,590.167
"11406",2025,9,"15:00","F","0-<1",1,0.6
"11406",2025,9,"15:00","F","1-<2",7,1.6
"11406",2025,9,"15:00","F","2-<3",8,2.388
"11406",2025,9,"15:00","F","3-<4",8,3.35
"11406",2025,9,"15:00","F","4-<5",3,4.233
"11406",2025,9,"15:00","F","5-<6",2,5.35
"11406",2025,9,"15:00","F","6-<7",1,6.6
"11406",2025,9,"15:00","SSV10M","0-99",12,0
"11406",2025,9,"15:00","SSV10M","100-199",1,138
"11406",2025,9,"15:00","SSV10M","200-299",1,216
"11406",2025,9,"15:00","SSV10M","300-399",2,321
"11406",2025,9,"15:00","SSV10M","400-499",2,450
"11406",2025,9,"15:00","SSV10M","500-599",12,578.167
"11406",2025,9,"15:10","F","0-<1",1,0.2
"11406",2025,9,"15:10","F","1-<2",10,1.56
"11406",2025,9,"15:10","F","2-<3",6,2.65
"11406",2025,9,"15:10","F","3-<4",7,3.286
"11406",2025,9,"15:10","F","4-<5",5,4.44
"11406",2025,9,"15:10","F","5-<6",1,5.5
"11406",2025,9,"15:10","SSV10M","0-99",12,0
"11406",2025,9,"15:10","SSV10M","100-199",2,168.5
"11406",2025,9,"15:10","SSV10M","200-299",2,254.5
"11406",2025,9,"15:10","SSV10M","300-399",2,359.5
"11406",2025,9,"15:10","SSV10M","400-499",3,461.667
"11406",2025,9,"15:10","SSV10M","500-599",8,592.5
"11406",2025,9,"15:10","SSV10M","600+",1,600
"11406",2025,9,"15:20","F","1-<2",9,1.511
"11406",2025,9,"15:20","F","2-<3",7,2.457
"11406",2025,9,"15:20","F","3-<4",10,3.3
"11406",2025,9,"15:20","F","4-<5",3,4.2
"11406",2025,9,"15:20","F","5-<6",1,5.5
"11406",2025,9,"15:20","SSV10M","0-99",13,0
"11406",2025,9,"15:20","SSV10M","100-199",1,172
"11406",2025,9,"15:20","SSV10M","200-299",2,242.5
"11406",2025,9,"15:20","SSV10M","300-399",1,393
"11406",2025,9,"15:20","SSV10M","400-499",1,434
"11406",2025,9,"15:20","SSV10M","500-599",12,587.75
"11406",2025,9,"15:30","F","0-<1",1,0.9
"11406",2025,9,"15:30","F","1-<2",6,1.467
"11406",2025,9,"15:30","F","2-<3",13,2.354
"11406",2025,9,"15:30","F","3-<4",8,3.475
"11406",2025,9,"15:30","F","4-<5",1,4.4
"11406",2025,9,"15:30","F","5-<6",1,5
"11406",2025,9,"15:30","SSV10M","0-99",15,3.733
"11406",2025,9,"15:30","SSV10M","100-199",2,133.5
"11406",2025,9,"15:30","SSV10M","400-499",3,424.667
"11406",2025,9,"15:30","SSV10M","500-599",10,596
"11406",2025,9,"15:40","F","0-<1",3,0.767
"11406",2025,9,"15:40","F","1-<2",5,1.32
"11406",2025,9,"15:40","F","2-<3",13,2.354
"11406",2025,9,"15:40","F","3-<4",6,3.367
"11406",2025,9,"15:40","F","4-<5",2,4.5
"11406",2025,9,"15:40","F","5-<6",1,5.1
"11406",2025,9,"15:40","SSV10M","0-99",18,6
"11406",2025,9,"15:40","SSV10M","100-199",1,187
"11406",2025,9,"15:40","SSV10M","400-499",1,408
"11406",2025,9,"15:40","SSV10M","500-599",10,590.8
"11406",2025,9,"15:50","F","0-<1",2,0.75
"11406",2025,9,"15:50","F","1-<2",10,1.52
"11406",2025,9,"15:50","F","2-<3",9,2.4
"11406",2025,9,"15:50","F","3-<4",4,3.55
"11406",2025,9,"15:50","F","4-<5",4,4.3
"11406",2025,9,"15:50","F","5-<6",1,5
"11406",2025,9,"15:50","SSV10M","0-99",18,4.111
"11406",2025,9,"15:50","SSV10M","100-199",1,184
"11406",2025,9,"15:50","SSV10M","200-299",3,257.333
"11406",2025,9,"15:50","SSV10M","300-399",1,397
"11406",2025,9,"15:50","SSV10M","400-499",2,419.5
"11406",2025,9,"15:50","SSV10M","500-599",5,591.8
"11406",2025,9,"16:00","F","0-<1",1,0.8
"11406",2025,9,"16:00","F","1-<2",10,1.45
"11406",2025,9,"16:00","F","2-<3",9,2.4
"11406",2025,9,"16:00","F","3-<4",7,3.5
"11406",2025,9,"16:00","F","4-<5",2,4.65
"11406",2025,9,"16:00","F","5-<6",1,5.2
"11406",2025,9,"16:00","SSV10M","0-99",21,5.905
"11406",2025,9,"16:00","SSV10M","300-399",2,342.5
"11406",2025,9,"16:00","SSV10M","500-599",7,573.714
"11406",2025,9,"16:10","F","0-<1",2,0.85
"11406",2025,9,"16:10","F","1-<2",8,1.375
"11406",2025,9,"16:10","F","2-<3",11,2.364
"11406",2025,9,"16:10","F","3-<4",5,3.6
"11406",2025,9,"16:10","F","4-<5",2,4.25
"11406",2025,9,"16:10","F","5-<6",2,5.35
"11406",2025,9,"16:10","SSV10M","0-99",18,2.444
"11406",2025,9,"16:10","SSV10M","100-199",3,142
"11406",2025,9,"16:10","SSV10M","200-299",1,293
"11406",2025,9,"16:10","SSV10M","300-399",1,375
"11406",2025,9,"16:10","SSV10M","400-499",1,425
"11406",2025,9,"16:10","SSV10M","500-599",6,596.667
"11406",2025,9,"16:20","F","0-<1",2,0.8
"11406",2025,9,"16:20","F","1-<2",10,1.48
"11406",2025,9,"16:20","F","2-<3",9,2.389
"11406",2025,9,"16:20","F","3-<4",5,3.38
"11406",2025,9,"16:20","F","4-<5",3,4.633
"11406",2025,9,"16:20","F","5-<6",1,5.4
"11406",2025,9,"16:20","SSV10M","0-99",21,2.667
"11406",2025,9,"16:20","SSV10M","100-199",1,135
"11406",2025,9,"16:20","SSV10M","200-299",1,240
"11406",2025,9,"16:20","SSV10M","500-599",7,591.429
"11406",2025,9,"16:30","F","0-<1",2,0.85
"11406",2025,9,"16:30","F","1-<2",10,1.42
"11406",2025,9,"16:30","F","2-<3",9,2.578
"11406",2025,9,"16:30","F","3-<4",6,3.417
"11406",2025,9,"16:30","F","4-<5",3,4.467
"11406",2025,9,"16:30","SSV10M","0-99",22,2.182
"11406",2025,9,"16:30","SSV10M","200-299",1,206
"11406",2025,9,"16:30","SSV10M","500-599",6,590.833
"11406",2025,9,"16:30","SSV10M","600+",1,600
"11406",2025,9,"16:40","F","0-<1",1,0.8
"11406",2025,9,"16:40","F","1-<2",12,1.483
"11406",2025,9,"16:40","F","2-<3",8,2.312
"11406",2025,9,"16:40","F","3-<4",8,3.388
"11406",2025,9,"16:40","F","4-<5",1,4.7
"11406",2025,9,"16:40","SSV10M","0-99",20,3.25
"11406",2025,9,"16:40","SSV10M","100-199",1,186
"11406",2025,9,"16:40","SSV10M","200-299",1,207
"11406",2025,9,"16:40","SSV10M","300-399",1,317
"11406",2025,9,"16:40","SSV10M","400-499",1,466
"11406",2025,9,"16:40","SSV10M","500-599",6,584.333
"11406",2025,9,"16:50","F","0-<1",2,0.9
"11406",2025,9,"16:50","F","1-<2",11,1.418
"11406",2025,9,"16:50","F","2-<3",9,2.189
"11406",2025,9,"16:50","F","3-<4",5,3.28
"11406",2025,9,"16:50","F","4-<5",3,4.633
"11406",2025,9,"16:50","SSV10M","0-99",21,1.952
"11406",2025,9,"16:50","SSV10M","200-299",1,255
"11406",2025,9,"16:50","SSV10M","300-399",1,397
"11406",2025,9,"16:50","SSV10M","500-599",7,562
"11406",2025,9,"17:00","F","0-<1",2,0.8
"11406",2025,9,"17:00","F","1-<2",9,1.322
"11406",2025,9,"17:00","F","2-<3",16,2.413
"11406",2025,9,"17:00","F","3-<4",1,3.2
"11406",2025,9,"17:00","F","4-<5",1,4
"11406",2025,9,"17:00","F","5-<6",1,5.1
"11406",2025,9,"17:00","SSV10M","0-99",21,0
"11406",2025,9,"17:00","SSV10M","100-199",1,131
"11406",2025,9,"17:00","SSV10M","200-299",1,237
"11406",2025,9,"17:00","SSV10M","300-399",2,358
"11406",2025,9,"17:00","SSV10M","500-599",5,578.6
"11406",2025,9,"17:10","F","0-<1",1,0.6
"11406",2025,9,"17:10","F","1-<2",11,1.464
"11406",2025,9,"17:10","F","2-<3",13,2.223
"11406",2025,9,"17:10","F","3-<4",4,3.275
"11406",2025,9,"17:10","F","6-<7",1,6.3
"11406",2025,9,"17:10","SSV10M","0-99",20,0
